@relation cloud_risk

@attribute RC NUMERIC
@attribute IP NUMERIC
@attribute IAS NUMERIC
@attribute DS NUMERIC
@attribute TPM NUMERIC
@attribute RE NUMERIC
@attribute DB NUMERIC
@attribute DI NUMERIC
@attribute DT NUMERIC
@attribute DL NUMERIC
@attribute DLIS NUMERIC
@attribute SLA NUMERIC
@attribute AAC NUMERIC
@attribute IDD NUMERIC
@attribute BCSA NUMERIC
@attribute R NUMERIC
@attribute ShE NUMERIC
@attribute VV NUMERIC
@attribute risk_label {low,medium,high,very_high}

@data
0.031134,0.160463,0.700866,0.483797,0.953136,1.550292,0.150710,0.478354,1.420063,1.546560,1.801639,1.987247,0.715157,1.209049,1.591981,1.886931,1.445947,2.907051,low
0.651667,0.070492,0.285206,0.490449,0.592131,0.866160,1.916697,1.180187,2.045715,1.393005,0.403109,0.836460,1.464436,2.459142,1.172749,2.284596,1.429125,2.470760,medium
0.368526,0.185647,0.630770,0.119747,1.029859,0.384084,0.870024,0.886572,1.901559,1.193447,1.173654,0.965391,0.648461,2.250526,1.173975,1.622514,1.114437,2.453369,low
0.864358,0.664219,0.455650,0.802656,0.330741,1.808851,1.246515,0.893443,1.281742,2.585730,2.913885,1.006386,1.451111,1.175469,2.112037,1.159400,2.316398,1.481785,medium
0.473210,0.881691,0.482017,0.246965,1.955426,0.396208,1.332611,0.725473,2.698100,0.992555,1.053413,2.096207,2.869820,1.677498,2.985841,2.417065,2.098084,1.147851,very_high
0.968193,0.814126,0.757777,0.899612,0.215849,0.051614,1.093027,0.033859,1.557790,0.778097,2.603484,1.421119,2.519352,1.299861,1.290045,1.918033,1.222478,2.604209,low
0.185526,0.685134,0.281918,0.910824,1.863888,0.040560,0.410515,1.044190,1.517602,2.229946,0.279634,1.553051,2.824893,2.208997,1.199244,2.112965,1.729078,2.118324,medium
0.868623,0.110432,0.318040,0.943310,1.827156,1.244631,1.510286,0.670496,0.186752,1.079290,1.002552,1.776009,2.418987,1.954226,1.876608,1.910801,1.357326,2.363255,medium
0.776597,0.289187,0.924642,0.520230,1.050721,1.323350,1.607504,0.002640,2.766361,2.540996,1.052860,2.306435,1.064253,1.008550,2.126663,2.780715,1.662963,2.559282,very_high
0.770922,0.309807,0.056224,0.677094,1.449821,0.622083,1.105951,0.615887,0.531350,0.983666,0.154808,0.271109,2.436136,2.951421,1.588761,2.117490,2.902528,1.818869,medium
0.844783,0.249957,0.485634,0.778516,0.872097,0.640022,0.977122,0.557257,1.585034,2.105834,0.357283,2.330622,2.768747,1.699169,1.605044,2.846554,2.366638,1.289093,high
0.761024,0.515006,0.912801,0.131015,1.260069,0.678988,0.227876,0.786896,2.410703,0.135327,0.579496,1.689705,2.841107,1.516409,1.848953,2.021151,1.015138,2.590074,medium
0.626220,0.535554,0.610363,0.600957,0.681152,1.360317,0.167903,0.263704,0.646360,1.156689,2.513447,2.007286,2.049594,1.444886,1.628291,1.585176,1.505016,1.907531,low
0.131245,0.356886,0.546407,0.034298,0.602318,0.116268,0.679130,1.015368,1.582120,1.029691,0.190206,0.982655,0.634100,1.317632,2.830663,1.710885,1.020723,2.653848,low
0.032526,0.353789,0.249744,0.497566,1.156460,1.858233,0.621692,1.384881,0.722055,2.450036,0.896103,1.228161,0.119187,2.998274,1.083909,2.044259,2.429737,1.875398,medium
0.920848,0.828556,0.343275,0.154843,0.996259,0.445042,1.907313,1.260371,2.279085,2.901166,0.030525,0.693497,0.441601,1.590219,1.469140,2.059979,1.938844,1.434033,low
0.616650,0.789293,0.852048,0.182923,1.159073,1.999346,1.567245,1.607510,1.693024,1.382644,2.086883,2.937900,2.896641,1.811027,2.617106,2.374675,2.988037,1.342010,very_high
0.796537,0.307796,0.559218,0.365048,0.573321,0.343045,1.319849,0.904017,2.567928,2.474509,1.860909,1.491009,1.386290,2.742712,2.667916,1.448990,2.467167,2.487844,very_high
0.481522,0.913788,0.514742,0.432437,0.733916,1.543093,1.035296,1.038183,2.683674,2.099084,1.934947,2.988231,2.564958,2.283775,1.223110,2.317686,2.035826,2.149778,very_high
0.117308,0.952815,0.099580,0.623172,0.167796,0.446825,0.334735,1.620804,1.946200,2.902158,1.123148,1.469358,1.395132,1.737389,2.947527,2.557176,2.609411,1.809206,very_high
0.125186,0.326743,0.016028,0.074428,0.104553,0.161694,1.956913,0.855402,2.176174,2.433326,0.624803,0.659254,1.982453,2.796657,2.386710,2.353184,2.409607,1.984234,high
0.685565,0.354425,0.963685,0.503692,0.506914,1.749867,0.750081,1.403199,1.647660,0.232434,2.160961,1.522357,0.072422,2.499448,1.545186,1.963656,1.487552,2.099277,low
0.430306,0.505634,0.376986,0.182625,0.148494,1.717503,0.213851,0.869205,1.153286,2.139845,2.433354,0.118787,0.749595,1.455801,1.912076,2.983361,2.060517,1.478833,low
0.200525,0.941121,0.603213,0.573975,0.207549,0.807141,0.987598,0.835472,1.944354,1.606499,0.415804,2.714309,1.308808,2.287478,1.594277,1.809626,2.111997,1.756331,medium
0.491595,0.876319,0.079715,0.637405,1.625857,1.404792,1.747996,1.520411,2.724866,0.049308,1.460488,2.455651,1.891893,2.844797,1.300044,1.213181,1.902463,1.584823,high
0.064209,0.102568,0.683114,0.556709,0.077747,1.114132,1.774582,0.349674,1.250041,0.753939,0.746147,2.177462,0.514564,1.992922,1.582356,2.643008,1.358385,1.776848,low
0.581971,0.392731,0.932567,0.738296,1.317886,1.705912,0.021932,0.677172,0.943230,2.765266,0.504321,1.829480,2.293654,2.467225,2.160184,1.424402,1.446738,2.001124,high
0.268993,0.553371,0.575665,0.335609,0.545115,0.630112,1.772591,0.448345,1.165311,2.778184,2.202976,1.739503,1.093214,2.942207,2.651939,2.426571,1.562095,1.346715,very_high
0.797559,0.503132,0.126115,0.765107,1.743091,1.047345,0.542968,0.718220,1.306193,2.396551,1.614291,2.990185,2.452306,2.380828,1.727058,1.357953,1.020510,1.787030,high
0.310362,0.193863,0.581722,0.432767,0.969985,0.970745,0.077945,0.460750,0.220683,2.945339,0.648556,0.833992,0.293907,1.204877,1.695803,1.033755,2.833888,1.770989,low
0.455220,0.858817,0.766347,0.484184,0.611153,0.707812,1.695581,1.158811,1.495326,2.419636,0.930000,2.339053,2.039270,1.489119,1.936001,1.319597,2.372192,1.572008,high
0.011621,0.676941,0.406417,0.648102,1.035278,1.782910,1.727734,1.596342,1.482943,0.030613,2.899961,1.744214,0.879985,2.190193,2.289111,1.753977,2.379235,2.996993,very_high
0.072447,0.837908,0.879838,0.018358,0.763916,0.331756,1.192462,1.573226,1.765331,0.863503,2.546039,2.927642,2.386150,1.551112,2.503233,1.213236,2.144661,1.147255,high
0.392494,0.858764,0.648683,0.653994,1.128602,0.299017,1.148868,0.729002,1.088460,0.091873,2.639840,2.483410,1.206511,2.915083,1.653599,1.395358,2.378622,2.285902,high
0.479939,0.748356,0.899249,0.618585,0.229066,1.153819,1.626241,1.977521,1.839323,0.282324,1.380036,2.995575,1.996049,1.810704,2.172705,2.529253,2.963725,1.348877,very_high
0.600021,0.439211,0.623505,0.309847,1.993981,1.314988,1.572619,1.187709,2.634649,0.656522,1.871422,1.764975,2.802916,1.914461,1.778722,2.539767,1.770321,2.679048,very_high
0.291663,0.610547,0.131288,0.085794,0.851112,0.389239,1.780211,0.798801,2.866413,1.510676,1.130303,0.613632,0.061880,2.403204,2.432800,2.634976,2.425051,2.828393,high
0.694982,0.160365,0.309692,0.090935,0.696461,0.781435,1.105495,1.671079,1.750837,2.542596,0.233136,1.511061,0.033350,2.048499,1.329350,2.682310,1.719058,1.802956,low
0.860122,0.673645,0.201795,0.923224,1.420420,1.893128,1.935294,1.459748,0.127773,2.585900,1.203208,2.133333,2.310838,1.764292,1.513850,1.840872,2.708578,2.646957,very_high
0.779851,0.179253,0.908826,0.689279,0.727799,0.493235,1.992294,1.498551,2.907708,1.848606,1.781942,2.323081,1.939179,1.153276,1.852121,2.735099,2.716057,1.499819,very_high
0.039619,0.693950,0.760400,0.127103,1.666549,1.336721,0.233089,0.392279,2.117586,2.784528,0.861433,0.001530,0.878939,2.192891,2.778830,2.051874,2.804533,1.280137,high
0.480507,0.229598,0.676398,0.356723,0.908541,1.480299,1.699088,0.936649,1.007891,1.500187,2.543852,1.515081,1.483190,2.735160,2.146652,1.941194,1.010927,1.631757,high
0.104930,0.117551,0.300966,0.592483,1.439117,0.896257,0.999645,1.723656,0.441473,2.667108,0.453300,0.705704,0.125807,2.371525,2.930792,2.437073,1.596383,1.683348,medium
0.242045,0.165284,0.184045,0.835572,0.214906,1.875052,0.775133,1.008076,0.430256,1.362196,1.101387,2.624735,0.577337,1.762990,1.206555,1.427637,1.267849,1.794715,low
0.986663,0.001992,0.756451,0.043661,1.692238,1.473313,1.226145,1.366905,0.503233,0.831675,0.374712,0.458716,1.273489,1.255452,1.920351,2.578995,1.907972,1.745918,low
0.142496,0.718740,0.474158,0.236633,1.471436,0.915849,0.111931,1.175867,0.136718,2.749239,1.214496,1.999369,2.502133,2.632676,1.838157,1.858932,1.990899,1.822289,high
0.498888,0.732401,0.225790,0.889749,0.423434,1.138670,1.012922,1.684714,2.706463,1.163805,0.118984,0.798187,1.439002,2.883497,2.200412,1.254591,1.511808,2.420067,medium
0.618156,0.514933,0.616622,0.009166,0.290572,1.385227,1.741781,0.569122,1.622305,1.510212,0.817648,1.069626,1.759088,1.776546,2.623929,1.238624,2.446893,1.491160,medium
0.702465,0.161363,0.040334,0.201399,0.632585,1.184380,0.426923,1.150951,2.099878,0.986582,1.202206,2.821678,2.621261,2.457284,2.682896,1.329813,1.539539,1.037151,high
0.559649,0.083554,0.326170,0.959024,1.952141,1.757395,0.852780,0.246469,2.484326,1.988513,1.434496,0.721344,0.926457,1.821527,2.340389,2.781145,2.707783,1.979361,very_high
0.009771,0.019129,0.468557,0.613402,0.513663,0.713777,1.878962,1.380422,2.374623,2.985094,1.631089,0.285008,2.102098,2.004534,2.283073,2.981876,1.355319,1.896582,very_high
0.326461,0.165748,0.147958,0.261671,0.912254,0.599771,0.857128,1.463936,2.647817,0.076541,0.824973,0.207855,2.585002,2.672953,2.898059,1.713948,1.734471,1.120130,medium
0.517712,0.890856,0.984654,0.066991,0.060040,0.427678,0.716735,0.085675,2.901764,2.699544,1.569124,1.513845,0.607847,1.166849,1.767375,1.584288,2.244476,1.267603,low
0.087866,0.241537,0.209097,0.028191,0.794455,0.075566,0.881073,1.351582,1.317212,0.011778,1.527014,1.925134,1.069434,2.060671,2.665567,1.437542,2.210670,2.019842,low
0.350627,0.354271,0.130353,0.244745,1.142640,0.086028,1.038906,0.829380,2.851006,1.092684,0.948534,0.981881,2.939431,1.429241,2.843007,2.647633,1.156058,1.469502,medium
0.033203,0.105345,0.203535,0.881486,1.906249,1.740110,1.263983,0.248194,2.169870,0.505820,2.490601,2.070779,2.949656,1.679612,1.983078,1.418415,2.692517,2.755197,very_high
0.078578,0.222361,0.769061,0.415914,1.033472,1.356786,1.601386,0.839815,0.212005,2.272025,1.636923,0.183101,0.669690,2.288858,2.458205,2.848180,2.196130,1.346585,medium
0.396923,0.519225,0.425506,0.720333,1.638215,1.321065,0.904204,0.388466,2.045349,0.151833,0.996809,2.572004,0.199338,1.054457,1.754040,2.334701,2.739719,1.040245,low
0.132716,0.607753,0.565416,0.918285,1.094255,1.229286,1.634962,0.831119,2.060150,1.660455,2.842016,2.449702,0.812765,2.187650,1.317758,2.794256,2.735271,1.895128,very_high
0.567541,0.245352,0.021009,0.408040,0.081570,1.698438,1.067441,0.768678,2.717582,0.884778,2.535337,2.956489,1.193196,1.566884,2.173008,2.108020,2.091837,2.972326,very_high
0.689465,0.057732,0.034431,0.191277,0.630017,0.960534,0.676961,1.476783,1.118796,0.401011,2.947763,2.809515,1.323017,2.338969,1.392943,2.381360,2.821563,2.267745,very_high
0.800587,0.391033,0.445826,0.517118,1.151099,1.740822,1.315902,1.548431,1.754735,2.315455,2.076702,1.068591,1.856419,1.283163,1.915198,2.238916,2.696816,1.708059,very_high
0.200150,0.234203,0.816655,0.908084,1.901188,0.718890,1.435445,1.214057,0.036563,0.652251,1.134669,1.197826,2.698508,2.471623,2.745759,2.662391,2.916246,1.033736,high
0.167483,0.219554,0.885239,0.804374,1.718261,1.853415,1.116098,0.045374,0.996226,0.671026,0.842582,2.237895,0.991044,2.291279,1.172036,2.671722,2.700997,1.969897,medium
0.104568,0.959863,0.086707,0.065830,0.456711,1.397314,0.113230,1.862045,0.186731,0.825230,1.989954,0.402248,2.549954,2.942484,1.060857,2.179586,2.642408,1.412932,medium
0.636430,0.616300,0.538363,0.692573,0.440220,0.514354,0.339766,1.372467,1.565619,1.760300,2.942450,0.942044,0.280437,2.822471,2.212956,2.265015,1.938721,2.295508,high
0.706476,0.556878,0.913230,0.571898,0.402346,1.128170,0.570595,0.068391,2.452343,1.978998,1.880145,0.355623,0.125624,1.566606,1.662123,2.843752,1.424062,2.166017,low
0.031586,0.415775,0.387973,0.907463,1.844998,1.066061,0.565251,1.637666,0.619328,0.052808,2.644845,1.364659,1.512136,1.054633,1.835875,2.859733,2.821417,1.530428,medium
0.936212,0.428944,0.829566,0.122481,1.705332,0.275798,1.346842,0.400532,1.582323,0.725609,0.987310,1.656013,0.178987,2.310737,1.811421,2.328500,2.445098,1.137765,low
0.051971,0.540905,0.133696,0.534036,1.549767,1.182486,0.036697,1.158442,0.612026,1.292913,1.220861,0.633481,1.177469,2.205775,1.173240,1.015509,1.563496,2.510038,low
0.541296,0.696430,0.935394,0.879463,0.785470,0.629571,1.511364,0.933269,0.362065,0.995931,2.718826,0.079895,2.690334,1.054858,1.007133,1.208822,1.681991,2.170928,low
0.709061,0.702146,0.751423,0.410024,1.008761,0.104698,0.530685,0.839678,1.532990,2.652512,2.270600,2.158067,0.724449,1.245355,2.796846,2.715885,2.372157,2.684252,very_high
0.870969,0.171694,0.941334,0.481995,0.928663,1.897312,0.620044,1.779427,0.237446,2.363126,2.944231,0.060015,2.117927,2.169403,1.435597,1.169428,1.955635,1.519600,medium
0.714087,0.500113,0.676617,0.070461,0.506796,1.282981,1.055820,0.874723,1.762064,1.877671,2.324293,2.920208,0.907096,2.823655,1.852158,1.427038,1.162965,2.305724,high
0.801728,0.411958,0.363404,0.278144,1.010056,1.753838,0.431851,0.150688,0.094012,1.014127,1.345547,0.664822,0.134760,2.813001,2.943852,1.461093,1.282896,1.237361,low
0.339450,0.870527,0.938181,0.324507,0.060993,1.352112,1.768943,1.893277,0.320145,2.102017,1.593204,1.991700,1.670072,1.302970,2.653525,2.200470,2.491297,1.583620,high
0.814825,0.631419,0.275567,0.945122,0.263621,0.713967,0.170738,1.841070,1.649992,2.530914,2.701546,1.304255,2.504560,1.769148,1.215862,2.153266,1.657139,2.313078,high
0.080115,0.532504,0.332173,0.282667,1.773179,1.025376,0.888765,1.368865,1.774222,1.784491,1.654940,0.179022,1.228405,1.086406,2.017038,1.578835,2.015299,2.651163,medium
0.894817,0.115395,0.700808,0.460869,1.503360,1.351494,1.698845,0.935785,0.086961,2.353384,0.766192,1.416551,1.851881,1.938544,2.460158,1.415223,2.533243,1.641851,medium
0.547592,0.605638,0.765316,0.671304,0.845737,1.920505,1.231688,0.185719,1.720130,2.247315,1.306859,1.550282,2.700071,2.506167,2.396786,2.529064,2.502351,2.597707,very_high
0.817298,0.117204,0.929403,0.162183,1.034301,0.507339,0.584659,1.581496,2.515508,1.715212,1.548948,2.564050,2.369084,2.579945,2.521684,2.870912,1.334030,2.355505,very_high
0.452318,0.337207,0.204802,0.486442,0.739998,1.749954,0.841520,0.150956,2.166949,0.936550,0.290160,2.197047,0.581629,1.997979,1.914909,1.105611,1.196788,1.697350,low
0.643578,0.142842,0.797998,0.738539,1.481560,1.848156,1.413389,0.137202,0.393555,2.237346,2.231288,0.237907,2.200152,1.191739,1.351846,1.266361,2.182305,2.752794,medium
0.526403,0.692074,0.738546,0.866855,1.568374,1.340831,1.946521,1.074768,1.777424,0.620389,0.328062,0.627488,1.505679,1.762728,1.929745,2.284328,2.483266,2.018458,medium
0.731590,0.206252,0.063795,0.626259,1.526570,1.862533,1.786277,0.320256,2.016758,2.338465,1.214753,0.935663,2.237900,2.864204,2.295774,2.608883,1.298080,2.296494,very_high
0.081630,0.391859,0.387223,0.669054,1.445223,0.795757,0.684866,0.015461,0.111694,2.413640,2.413867,0.349223,1.483547,1.459225,2.217184,2.582377,1.743911,1.991263,medium
0.060352,0.895675,0.282765,0.126283,0.409009,1.906032,1.996396,0.846227,2.566043,2.466435,1.402711,1.370697,0.383874,1.639509,1.141044,2.439366,2.740556,1.905440,high
0.247103,0.204316,0.304490,0.945776,0.675940,1.405566,0.007009,0.274434,2.718802,1.418748,2.526047,2.952928,1.709728,2.493654,1.129905,2.774856,2.888446,2.695955,very_high
0.159545,0.507805,0.982947,0.132574,0.939691,0.084012,0.055260,0.321031,2.551357,0.577442,1.025644,1.543838,1.476402,2.467162,2.930516,1.434698,1.908140,1.589409,medium
0.871784,0.419272,0.642777,0.774673,0.661586,1.813746,1.647681,0.153821,2.473894,0.299171,2.872909,2.225647,1.553765,2.824405,1.303611,1.214582,1.159032,1.073258,medium
0.219214,0.018124,0.717676,0.264816,1.509880,0.968946,0.398925,0.410188,2.234896,2.230084,0.628405,2.048813,2.636707,1.776237,1.588925,2.230726,1.515393,2.759565,high
0.975865,0.792758,0.976618,0.933593,0.658707,0.920654,0.121539,1.430968,1.900296,2.658784,0.114792,2.549734,2.684511,2.029197,2.535269,2.644552,1.465940,2.650048,very_high
0.336896,0.069046,0.377202,0.719960,0.276464,1.132933,0.474296,1.617855,2.035881,1.952515,2.617280,0.647170,1.360611,1.934785,1.819354,2.164087,1.477927,1.733121,medium
0.182118,0.474255,0.801840,0.753814,0.798081,0.298769,0.852200,0.905067,2.419186,0.432480,2.256608,2.261479,1.367196,2.855504,1.362930,2.925995,1.987763,1.370902,high
0.789699,0.560678,0.434531,0.219059,1.959829,0.938332,1.461133,1.013108,1.987495,2.804689,0.695952,2.644066,1.545561,2.538661,1.934465,2.591129,2.166451,2.351067,very_high
0.658708,0.628426,0.869534,0.443040,0.451763,1.662254,1.248671,0.065310,0.983181,2.967306,2.954225,0.514529,1.558768,2.662884,2.137900,2.401584,1.245019,1.157522,high
0.498196,0.688632,0.180658,0.617813,1.224317,0.030965,0.475242,0.138633,1.127883,1.300136,1.506840,1.040407,2.851161,1.266197,1.905533,1.120515,2.778712,1.847510,low
0.555364,0.253272,0.947686,0.769974,0.865946,0.545834,1.006541,0.515135,2.691172,1.784476,2.853196,2.910305,1.948201,2.583693,2.837892,1.215484,2.239948,1.171725,very_high
0.719202,0.009979,0.218772,0.103959,0.142049,0.004909,1.852428,1.087797,0.051366,2.331686,1.515086,2.342364,0.832371,1.865958,1.569399,2.569675,2.194503,2.195819,medium
0.228455,0.723444,0.326221,0.962365,0.975753,0.831423,1.630016,1.479102,2.096462,2.209169,1.415624,0.847772,1.594610,1.046677,2.322664,1.396476,2.974558,1.054417,medium
0.996334,0.535657,0.756192,0.890221,1.404329,1.456631,0.646380,1.210006,2.864333,2.903362,1.347416,1.691825,1.881671,1.120177,1.224589,1.057670,2.256288,2.258477,high
0.974793,0.836118,0.393755,0.270349,1.026440,1.597544,1.964529,0.784256,2.118685,0.344649,1.004626,1.212978,1.919315,2.355816,1.784571,2.821521,2.857918,2.346411,very_high
0.650326,0.821388,0.608211,0.822760,1.744212,1.890380,1.417241,0.236648,2.981736,1.742175,1.601104,1.469896,1.755763,1.744025,2.481987,2.781611,1.572514,1.974289,very_high
0.199542,0.843326,0.444574,0.518324,0.577874,1.217009,0.124899,1.561546,2.062635,2.075794,1.357664,1.065499,0.533208,2.736231,1.449634,1.436968,1.480259,1.350015,low
0.680228,0.485095,0.742370,0.461806,0.172498,0.509254,0.070321,0.727572,0.103089,2.670295,0.110241,0.837993,0.100780,2.468546,2.179542,2.560413,2.033037,1.202788,low
0.072198,0.333628,0.228331,0.314434,1.873131,1.848296,0.336816,1.472108,2.481030,2.622329,0.781306,2.024289,1.013529,1.043360,1.306874,1.095959,2.017218,1.626585,medium
0.030653,0.791558,0.058458,0.580969,0.756393,1.550632,1.455712,1.025958,0.853890,2.933999,0.639368,2.335625,1.282566,2.373777,1.205403,1.570116,1.452967,1.930413,medium
0.257683,0.451294,0.299929,0.729889,1.152811,1.148857,0.367478,1.477324,1.338172,1.536235,2.602307,2.621871,0.185413,1.384705,2.046465,2.247334,2.399311,2.284417,high
0.462623,0.183442,0.474309,0.410933,1.584006,1.391280,1.022974,1.814579,0.936276,2.492283,1.796610,0.465990,2.444902,1.845165,2.350022,2.526358,1.059268,1.002500,medium
0.868273,0.854974,0.168020,0.629219,0.648627,1.848633,0.186520,1.842059,0.805662,1.281845,2.291049,2.468567,1.032232,2.249470,1.226734,1.020798,2.381261,2.422128,medium
0.727169,0.882560,0.354797,0.699313,1.432329,1.424788,1.841772,1.070214,1.294217,1.266942,2.870478,0.764402,2.740898,2.745436,2.835553,1.652417,1.914356,2.425424,very_high
0.742707,0.466310,0.399983,0.711122,0.270838,0.736749,0.687921,1.023017,1.136254,0.760045,1.932118,1.282009,0.463230,1.912196,1.451545,1.428691,2.378015,1.889076,low
0.425493,0.075700,0.057392,0.051966,0.582587,1.426056,1.816264,0.531357,1.900016,2.454712,2.947830,2.704331,0.170805,2.616981,1.239951,2.997561,1.954161,1.686813,very_high
0.345935,0.387826,0.583307,0.859748,0.289421,0.080556,1.889751,1.871600,2.439454,2.957445,0.935292,1.363511,1.446948,2.565931,1.405398,2.341964,2.954668,2.684617,very_high
0.371039,0.803538,0.884343,0.458253,1.622461,0.772831,0.012257,0.915838,0.891266,0.769025,0.558802,0.591191,0.567388,1.829077,1.339145,1.811343,1.669370,2.569175,low
0.987650,0.901774,0.151743,0.262416,0.445298,0.812646,0.928270,0.255182,0.641163,0.168395,1.209930,0.479606,2.812198,2.001960,1.181349,1.151305,2.965146,2.966552,low
0.040109,0.203473,0.597808,0.241765,1.434807,0.333676,0.049312,0.865410,2.000686,2.446627,1.412398,1.418951,0.030910,2.400970,2.595678,2.197341,1.129948,1.743862,medium
0.867031,0.066974,0.664739,0.483014,1.886597,0.046171,1.817386,0.254107,2.010960,1.860690,2.686085,2.288017,1.237859,1.062297,1.991076,2.283403,2.367522,2.813665,very_high
0.578675,0.877350,0.419335,0.886832,1.055544,0.266762,1.036815,1.005063,2.703394,2.879096,1.679821,2.991615,2.780243,2.781623,1.777039,2.632812,1.908438,1.174804,very_high
